SampleID,StationID,tsn,Name1,Name2,N_Taxa,LargeRareCount,Comments,TaxaID_IBI,Index_Name,Index_Class,DA_mi2,GP_RR,Family,Genus,CommonName,CNMember,OrdFamCodeOld,OrdFamCode,FeedingGroupsCode,FeedGrpWt,WetPIAssoc,Habitat,Tolerance,MNToleranceStm,LongLived,Legless,ToleranceWL,Comments,Habit,FFG,TolVal,TolVal2,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SubFamily,Tribe,SubGenus,Species,Variety,DrainSqMi,TaxaTransID,TaxaID,EXCLUDE_v1,EXCLUDE
20132632,00UM007,128874,Orthocladius,,2,,,Orthocladius,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Orthocladius,,midges,DipOrt,DipOrt,cg,,,spra,6,7.31303276954381,FALSE,TRUE,,,SP,CG,7.31303276954381,7.31303276954381,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Orthocladiini,,,,88.77341912,Orthocladius,Orthocladius,FALSE,FALSE
20132632,00UM007,129161,Synorthocladius,,1,,,Synorthocladius,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Synorthocladius,,midges,DipOrt,DipOrt,cg,,,spra,2,0.291514974967184,FALSE,TRUE,,,SP,CG,0.291514974967184,0.291514974967184,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Orthocladiini,,,,88.77341912,Synorthocladius,Synorthocladius,FALSE,FALSE
20132632,00UM007,129182,Thienemanniella,,9,,,Thienemanniella,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Thienemanniella,,midges,DipOrt,DipOrt,cg,,,spra,6,7.95402787786357,FALSE,TRUE,,,SP,CG,7.95402787786357,7.95402787786357,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Orthocladiinae,Corynoneurini,,,,88.77341912,Thienemanniella,Thienemanniella,FALSE,FALSE
20132632,00UM007,129229,Chironomini,,1,,Early Instar,Chironomini,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,,,midges,DipCri,DipCri,cg,,,burr,6,6,FALSE,TRUE,,,BU,CG,6,6,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Chironomini,,,,88.77341912,Phaenopsectra/Tribelos,Phaenopsectra/Tribelos,TRUE,FALSE
20132632,00UM007,129657,Polypedilum,,3,,,Polypedilum,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Polypedilum,,midges,DipCri,DipCri,sh,,,clim,6,8.56830956542593,FALSE,TRUE,,,CB,SH,8.56830956542593,8.56830956542593,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Chironomini,,,,88.77341912,Polypedilum,Polypedilum,FALSE,FALSE
20132632,00UM007,129785,Stictochironomus,,1,,,Stictochironomus,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Stictochironomus,,midges,DipCri,DipCri,cg,,,burr,9,10,FALSE,TRUE,,,BU,CG,10,10,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Chironomini,,,,88.77341912,Stictochironomus,Stictochironomus,FALSE,FALSE
20132632,00UM007,129872,Tanytarsini,,1,,Damaged,Tanytarsini,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,,,midges,DipTny,DipTnt,cf,ColGF,,burr,6,6,FALSE,TRUE,,,BU,CF,6,6,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Tanytarsini,,,,88.77341912,Tanytarsini,Tanytarsini,TRUE,TRUE
20132632,00UM007,129890,Micropsectra,,6,,,Micropsectra,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Micropsectra,,midges,DipTny,DipTnt,cg,CollG,,clim,7,7.75401764062102,FALSE,TRUE,,,CB,CG,7.75401764062102,7.75401764062102,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Tanytarsini,,,,88.77341912,Micropsectra,Micropsectra,FALSE,FALSE
20132632,00UM007,129952,Rheotanytarsus,,72,,,Rheotanytarsus,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Rheotanytarsus,,midges,DipTny,DipTnt,cf,,,clng,6,6.21310394270041,FALSE,TRUE,,,CN,CF,6.21310394270041,6.21310394270041,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Tanytarsini,,,,88.77341912,Rheotanytarsus,Rheotanytarsus,FALSE,FALSE
20132632,00UM007,129969,Stempellinella,,5,,,Stempellinella,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Stempellinella,,midges,DipTny,DipTnt,cg,,,clim,4,2.23696778269551,FALSE,TRUE,,,CB,CG,2.23696778269551,2.23696778269551,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Tanytarsini,,,,88.77341912,Stempellinella,Stempellinella,FALSE,FALSE
20132632,00UM007,129978,Tanytarsus,,3,,,Tanytarsus,MN_IBI_Bugs,4,88.77341912,GP,Chironomidae,Tanytarsus,,midges,DipTny,DipTnt,cf,ColGF,,clng,6,5.04272679920323,FALSE,TRUE,,,CN,CF,5.04272679920323,5.04272679920323,Arthropoda,,Insecta,Pterygota,Diptera,Nematocera,Chironominae,Tanytarsini,,,,88.77341912,Tanytarsus,Tanytarsus,FALSE,FALSE
20132632,00UM007,563956,Nemata,,3,,,Nemata,MN_IBI_Bugs,4,88.77341912,GP,,,nematodes,,,,,,,,,,FALSE,FALSE,,,,,,,Nemata,,,,,,,,,,,88.77341912,Nemata,Nemata,FALSE,FALSE
20132632,00UM007,568546,Acerpenna,,18,,Damaged,Acerpenna,MN_IBI_Bugs,4,88.77341912,GP,Baetidae,Acerpenna,,mayflies,EphBae,EphBae,cg,,,swim,4,2.676971479904,FALSE,FALSE,,,SW,CG,2.676971479904,2.676971479904,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,,,,,,88.77341912,Acerpenna,Acerpenna,FALSE,FALSE
20132632,00UM007,568605,Labiobaetis,propinquus,1,,,Labiobaetis propinquus,MN_IBI_Bugs,4,88.77341912,GP,Baetidae,Labiobaetis,mayflies,mayflies,EphBae,EphBae,cg,,,swim,6,6,FALSE,FALSE,,,SW,CG,6,6,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,,,,propinquus,,88.77341912,Labiobaetis,Labiobaetis,FALSE,FALSE
20132632,00UM007,733321,Acari,,17,,,Acari,MN_IBI_Bugs,4,88.77341912,GP,,,water mites,chiggers,,AcaXXX,pr,,,clng,7,7,FALSE,FALSE,,,CN,PR,7,7,Arthropoda,,Arachnida,Acarina,,,,,,,,88.77341912,Acari,Acari,FALSE,FALSE
20050144,05RD017,-63,Anafroptilum,,3,,,Anafroptilum,MN_IBI_Bugs,3,29.22858978,RR,Baetidae,Anafroptilum,long-clawed baetid,mayflies,EphBae,EphBae,cg,,,swim,2,4.28747855,FALSE,FALSE,,,SW,CG,4.28747855,4.28747855,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,,,,,,29.22858978,Anafroptilum,Anafroptilum,FALSE,FALSE
20050144,05RD017,68422,Oligochaeta,,1,,,Oligochaeta,MN_IBI_Bugs,3,29.22858978,RR,,,oligochaetes,Oligochaeta,OlgXXX,OlgXXX,cg,,,burr,6,6,FALSE,TRUE,,,BU,CG,6,6,Annelida,,Clitellata,Oligochaeta,Haplotaxida,Tubificina,,,,,,29.22858978,Oligochaeta,Oligochaeta,FALSE,FALSE
20050144,05RD017,76483,Lymnaeidae,,1,,Damaged,Lymnaeidae,MN_IBI_Bugs,3,29.22858978,RR,Lymnaeidae,,,gastropods,BasLym,BasLym,sc,,,clim,6,9.58651017067097,FALSE,TRUE,,,CB,SC,9.58651017067097,9.58651017067097,Mollusca,,Gastropoda,,Basommatophora,,,,,,,29.22858978,Lymnaeidae,Lymnaeidae,FALSE,FALSE
20050144,05RD017,76569,Ferrissia,,6,,,Ferrissia,MN_IBI_Bugs,3,29.22858978,RR,Ancylidae,Ferrissia,,gastropods,BasAnc,BasAnc,sc,,,clim,7,7.07044099449106,FALSE,TRUE,,,CB,SC,7.07044099449106,7.07044099449106,Mollusca,,Gastropoda,,Basommatophora,,,,,,,29.22858978,Ferrissia,Ferrissia,FALSE,FALSE
20050144,05RD017,76677,Physa,,2,,,Physa,MN_IBI_Bugs,3,29.22858978,RR,Physidae,Physa,,gastropods,BasPhy,BasPhy,sc,,,clim,8,10,FALSE,TRUE,T,,CB,SC,10,10,Mollusca,,Gastropoda,,Basommatophora,,,,,,,29.22858978,Physa,Physa,FALSE,FALSE
20050144,05RD017,81388,Pisidiidae,,7,,Changed from Pisidiidae 06/20/2000,Pisidiidae,MN_IBI_Bugs,3,29.22858978,RR,Pisidiidae,,peaclams,Fingernail clam,VenPis,VenPis,cf,,,burr,8,7.82188472148241,FALSE,TRUE,I,Changed from Pisidiidae 06/20/2000,BU,CF,7.82188472148241,7.82188472148241,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,,,,,29.22858978,Pisidiidae,Pisidiidae,FALSE,FALSE
20050144,05RD017,94025,Hyalella,,3,,,Hyalella,MN_IBI_Bugs,3,29.22858978,RR,Hyalellidae,Hyalella,"scuds, sideswimmers",amphipods,AmpHya,AmpHya,cg,,,spra,8,7.30425909072411,FALSE,FALSE,,,SP,CG,7.30425909072411,7.30425909072411,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Gammaridea,,,,,,29.22858978,Hyalella,Hyalella,FALSE,FALSE
20050144,05RD017,100516,Stenonema,femoratum,33,,Changed from Stenonema to S. femoratum on 02-08-2021,Stenonema femoratum,MN_IBI_Bugs,3,29.22858978,RR,Heptageniidae,Stenonema,,mayflies,EphHep,EphHep,sc,,,clng,5,6.93873134574142,FALSE,FALSE,,,CN,SC,6.93873134574142,6.93873134574142,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,,,,femoratum,,29.22858978,Stenonema,Stenonema,FALSE,FALSE
20050144,05RD017,100676,Leucrocuta,,2,,,Leucrocuta,MN_IBI_Bugs,3,29.22858978,RR,Heptageniidae,Leucrocuta,,mayflies,EphHep,EphHep,sc,,,clng,1,8.45644568717544,FALSE,FALSE,,,CN,SC,8.45644568717544,8.45644568717544,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,,,,,,29.22858978,Leucrocuta,Leucrocuta,FALSE,FALSE
20050144,05RD017,100692,Nixe,,5,,,Nixe,MN_IBI_Bugs,3,29.22858978,RR,Heptageniidae,Nixe,,mayflies,EphHep,EphHep,pr,,,clng,2,0,FALSE,FALSE,,,CN,PR,0,0,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,,,,,,29.22858978,Nixe,Nixe,FALSE,FALSE
20050144,05RD017,100713,Stenacron,,4,,,Stenacron,MN_IBI_Bugs,3,29.22858978,RR,Heptageniidae,Stenacron,,mayflies,EphHep,EphHep,cg,,,clng,7,7.25222256947282,FALSE,FALSE,,,CN,CG,7.25222256947282,7.25222256947282,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Setisura,,,,,,29.22858978,Stenacron,Stenacron,FALSE,FALSE
20050144,05RD017,100800,Baetis,,5,,,Baetis,MN_IBI_Bugs,3,29.22858978,RR,Baetidae,Baetis,,mayflies,EphBae,EphBae,cg,,,swim,5,6.77913552583412,FALSE,FALSE,,,SW,CG,6.77913552583412,6.77913552583412,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Pisciforma,,,,,,29.22858978,Baetis,Baetis,FALSE,FALSE
20050144,05RD017,101095,Leptophlebiidae,,6,,Early Instar,Leptophlebiidae,MN_IBI_Bugs,3,29.22858978,RR,Leptophlebiidae,,,mayflies,EphLeb,EphLeb,cg,,,clng,2,3.2669122191221,FALSE,FALSE,,,CN,CG,3.2669122191221,3.2669122191221,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,,,,,29.22858978,Leptophlebiidae,Leptophlebiidae,FALSE,FALSE
20050144,05RD017,101478,Caenis,,3,,,Caenis,MN_IBI_Bugs,3,29.22858978,RR,Caenidae,Caenis,,mayflies,EphCae,EphCae,cg,,,spra,7,8.79397655838929,FALSE,FALSE,,,SP,CG,8.79397655838929,8.79397655838929,Arthropoda,,Insecta,Pterygota,Ephemeroptera,Furcatergalia,,,,,,29.22858978,Caenis,Caenis,FALSE,FALSE
20050144,05RD017,101603,Aeshna,,1,,,Aeshna,MN_IBI_Bugs,3,29.22858978,RR,Aeshnidae,Aeshna,,darners,OdoAes,OdoAes,pr,PredE,,clim,5,7.99195288812962,TRUE,FALSE,,,CB,PR,7.99195288812962,7.99195288812962,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,,,,,,29.22858978,Aeshna,Aeshna,FALSE,FALSE
20050144,05RD017,101645,Boyeria,,0,1,,Boyeria,MN_IBI_Bugs,3,29.22858978,RR,Aeshnidae,Boyeria,,darners,OdoAes,OdoAes,pr,PredE,,clim,2,5.33241454626887,TRUE,FALSE,,,CB,PR,5.33241454626887,5.33241454626887,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,,,,,,29.22858978,Boyeria,Boyeria,FALSE,FALSE
20050144,05RD017,101947,Somatochlora,,1,,,Somatochlora,MN_IBI_Bugs,3,29.22858978,RR,Corduliidae,Somatochlora,,green-eyed skimmers,OdoLib,OdoCod,pr,PredE,,spra,1,5.14194167620078,TRUE,FALSE,,,SP,PR,5.14194167620078,5.14194167620078,Arthropoda,,Insecta,Pterygota,Odonata,Anisoptera,Corduliinae,,,,,29.22858978,Somatochlora,Somatochlora,FALSE,FALSE
20050144,05RD017,103684,Belostoma,,0,4,,Belostoma,MN_IBI_Bugs,3,29.22858978,RR,Belostomatidae,Belostoma,giant water bug,electric light bugs,HetBel,HetBel,pr,PredP,,clim,8,9.33916602716193,FALSE,FALSE,,,CB,PR,9.33916602716193,9.33916602716193,Arthropoda,,Insecta,Pterygota,Hemiptera,,Belostomatinae,,,,,29.22858978,Belostomatidae,Belostomatidae,FALSE,FALSE
20050144,05RD017,112757,Hydraena,,2,,,Hydraena,MN_IBI_Bugs,3,29.22858978,RR,Hydraenidae,Hydraena,,minute moss beetles,ColHyd,ColHyd,pr,,,clng,5,4.41027187478347,FALSE,FALSE,,,CN,PR,4.41027187478347,4.41027187478347,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,29.22858978,Hydraena,Hydraena,FALSE,FALSE
20050144,05RD017,114006,Helichus,,1,,,Helichus,MN_IBI_Bugs,3,29.22858978,RR,Dryopidae,Helichus,,long-toe water beetles,ColDry,ColDry,sh,,,clng,5,7.37913346406917,TRUE,FALSE,,,CN,SH,7.37913346406917,7.37913346406917,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,29.22858978,Dryopidae,Dryopidae,FALSE,FALSE
20050144,05RD017,114095,Stenelmis,,12,,,Stenelmis,MN_IBI_Bugs,3,29.22858978,RR,Elmidae,Stenelmis,,riffle beetles,ColElm,ColElm,sc,,,clng,5,8.29685056324205,TRUE,FALSE,,,CN,SC,8.29685056324205,8.29685056324205,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,29.22858978,Stenelmis,Stenelmis,FALSE,FALSE
20050144,05RD017,114126,Dubiraphia,,5,,,Dubiraphia,MN_IBI_Bugs,3,29.22858978,RR,Elmidae,Dubiraphia,,riffle beetles,ColElm,ColElm,cg,,,clng,6,9.2646070334561,TRUE,FALSE,,,CN,CG,9.2646070334561,9.2646070334561,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,29.22858978,Dubiraphia,Dubiraphia,FALSE,FALSE
20050144,05RD017,114177,Optioservus,,8,,,Optioservus,MN_IBI_Bugs,3,29.22858978,RR,Elmidae,Optioservus,,riffle beetles,ColElm,ColElm,sc,,,clng,4,3.08355920421152,TRUE,FALSE,,,CN,SC,3.08355920421152,3.08355920421152,Arthropoda,,Insecta,Pterygota,Coleoptera,Polyphaga,,,,,,29.22858978,Optioservus,Optioservus,FALSE,FALSE
20050144,05RD017,115398,Hydropsychidae,,7,,Early Instar,Hydropsychidae,MN_IBI_Bugs,3,29.22858978,RR,Hydropsychidae,,net-spinning caddisflies,net-spinning caddisflies,TriHys,TriHys,cf,,,clng,4,7.55304108078019,FALSE,FALSE,,,CN,CF,7.55304108078019,7.55304108078019,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,,,,,,29.22858978,Hydropsychidae,Hydropsychidae,TRUE,TRUE
20050144,05RD017,115408,Cheumatopsyche,,49,,,Cheumatopsyche,MN_IBI_Bugs,3,29.22858978,RR,Hydropsychidae,Cheumatopsyche,,net-spinning caddisflies,TriHys,TriHys,cf,,,clng,5,8.04930157589415,FALSE,FALSE,,,CN,CF,8.04930157589415,8.04930157589415,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychinae,,,,,29.22858978,Cheumatopsyche,Cheumatopsyche,FALSE,FALSE
20050144,05RD017,115570,Ceratopsyche,,21,,,Ceratopsyche,MN_IBI_Bugs,3,29.22858978,RR,Hydropsychidae,Ceratopsyche,,net-spinning caddisflies,TriHys,TriHys,cf,,,clng,1,6.60830325412053,FALSE,FALSE,,,CN,CF,6.60830325412053,6.60830325412053,Arthropoda,,Insecta,Pterygota,Trichoptera,Annulipalpia,Hydropsychinae,,,,,29.22858978,Ceratopsyche,Ceratopsyche,FALSE,FALSE
20050144,05RD017,116547,Leptoceridae,,1,,Early Instar,Leptoceridae,MN_IBI_Bugs,3,29.22858978,RR,Leptoceridae,,long-horn caddisflies,long-horn caddisflies,TriLet,TriLet,cg,,,clim,4,6.77923264055942,FALSE,FALSE,,,CB,CG,6.77923264055942,6.77923264055942,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,,,,,,29.22858978,Leptoceridae,Leptoceridae,TRUE,TRUE
20050144,05RD017,116607,Oecetis,,5,,,Oecetis,MN_IBI_Bugs,3,29.22858978,RR,Leptoceridae,Oecetis,,long-horn caddisflies,TriLet,TriLet,pr,PredE,,clng,8,4.30555239385649,FALSE,FALSE,,,CN,PR,4.30555239385649,4.30555239385649,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,Leptocerinae,Oecetini,,,,29.22858978,Oecetis,Oecetis,FALSE,FALSE
20050144,05RD017,116958,Micrasema,,20,,,Micrasema,MN_IBI_Bugs,3,29.22858978,RR,Brachycentridae,Micrasema,,caddisflies,TriBrc,TriBrc,sh,,,clng,2,0.672257100600831,FALSE,FALSE,,,CN,SH,0.672257100600831,0.672257100600831,Arthropoda,,Insecta,Pterygota,Trichoptera,Integripalpia,,,,,,29.22858978,Micrasema,Micrasema,FALSE,FALSE
20050144,05RD017,117104,Nyctiophylax,,1,,(Paranyctiophylax),Nyctiophylax,MN_IBI_Bugs,3,29.22858978,RR,Polycentropodidae,Nyctiophylax,,caddisflies,TriPol,TriPol,pr,PredE,,clng,2,4.37578531110029,FALSE,FALSE,,,CN,PR,4.37578531110029,4.37578531110029,Arthropoda,Hexapoda,Insecta,Pterygota,Trichoptera,Annulipalpia,Polycentropodinae,,,,,29.22858978,Nyctiophylax,Nyctiophylax,FALSE,FALSE
